"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.148482375E0,-6.211594489E-2,-3.373634394E-1,-6.798882744E0,6.807531054E0
1.158519375E0,2.778661380E-1,-4.209625433E-1,-3.440130392E0,3.476911872E0
1.168557375E0,4.355586920E-1,-9.468138298E-1,7.311276591E-1,1.273073233E0
1.178594375E0,1.205670377E-1,-1.422998720E0,5.029269705E0,5.228098654E0
1.188631375E0,-2.893719966E-1,-1.445090086E0,8.236238864E0,8.367057555E0
1.198669375E0,-1.756761773E-1,-7.711690995E-1,1.028771050E1,1.031806916E1
1.208706375E0,1.095864327E0,-3.584330770E-1,1.313436429E1,1.318487460E1
1.218743375E0,3.148049983E0,-1.276625371E0,1.789467026E1,1.821425856E1
1.228781375E0,5.327802224E0,-2.955384812E0,2.312882056E1,2.391782006E1
1.238818375E0,6.347656621E0,-4.001327147E0,2.693302842E1,2.795874431E1
1.248855375E0,6.004800453E0,-4.725918496E0,2.872760907E1,2.972654465E1
1.258893375E0,4.869221472E0,-5.868145176E0,3.082407912E1,3.175324077E1
1.268930375E0,3.330531059E0,-6.839965281E0,3.186607166E1,3.276162519E1
1.278967375E0,1.405551213E0,-6.655382132E0,2.913178265E1,2.991538811E1
1.289005375E0,-5.063723838E-1,-5.563968925E0,2.315133234E1,2.381592644E1
1.299042375E0,-1.652023486E0,-3.948747522E0,1.551352851E1,1.609320837E1
1.309079375E0,-2.463627251E0,-2.184172443E0,7.913779539E0,8.571346165E0
1.319117375E0,-2.818040733E0,-6.281061512E-1,1.932676097E0,3.474349983E0
1.329154375E0,-2.369063595E0,4.345132463E-1,-2.376234766E0,3.383453227E0
1.339191375E0,-1.736810452E0,1.369714360E0,-5.583672872E0,6.005833058E0
1.349229375E0,-1.394762077E0,2.160848046E0,-7.849361933E0,8.259970236E0
1.359266375E0,-1.066293642E0,2.391474511E0,-9.588626754E0,9.939713049E0
1.369303375E0,-9.195966489E-1,2.304874908E0,-1.106415291E1,1.133902932E1
1.379341375E0,-8.586729010E-1,2.090752502E0,-1.230588049E1,1.251172490E1
1.389378375E0,-8.859037498E-1,1.852296323E0,-1.322356825E1,1.338202467E1
1.399415375E0,-8.821047407E-1,1.667820324E0,-1.371788133E1,1.384702140E1
1.409453375E0,-7.868730397E-1,1.477321108E0,-1.383226690E1,1.393317101E1
1.419490375E0,-6.408676994E-1,1.325431349E0,-1.407151626E1,1.414832320E1
1.429527375E0,-3.944153072E-1,1.216169327E0,-1.446990226E1,1.452627629E1
1.439564375E0,-1.567582968E-1,1.119012430E0,-1.474331690E1,1.478655318E1
1.449602375E0,1.389438041E-1,9.797630361E-1,-1.473508519E1,1.476827601E1
1.459639375E0,2.580974876E-1,7.357898634E-1,-1.416941034E1,1.419084883E1
1.469676375E0,9.389166534E-2,4.525736144E-1,-1.361898620E1,1.362682735E1
1.479714375E0,-1.899932858E-1,1.802835457E-1,-1.356991403E1,1.357244143E1
