"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.304637000E0,-2.201704442E0,7.184169817E0,-6.214438337E0,9.750848284E0
2.314674000E0,-1.872440274E0,7.454966068E0,-6.320279957E0,9.951305964E0
2.324711000E0,-1.556604090E0,7.298365354E0,-6.330148888E0,9.785700694E0
2.334749000E0,-1.127774848E0,6.977906361E0,-6.247919494E0,9.433957351E0
2.344786000E0,-7.010928512E-1,6.524368833E0,-5.645720601E0,8.656389603E0
2.354823000E0,-5.426504101E-1,6.435398769E0,-4.514573810E0,7.879733718E0
2.364860000E0,-6.005917856E-1,6.604536499E0,-3.456389744E0,7.478451907E0
2.374898000E0,1.275283581E-1,6.793910857E0,-2.681294532E0,7.304986556E0
2.384935000E0,9.348086920E-1,6.398851917E0,-1.619374388E0,6.666449322E0
2.394972000E0,1.855358803E0,5.125588549E0,2.777553150E-1,5.458128093E0
2.405009000E0,2.255479677E0,3.469481660E0,1.696927764E0,4.472589339E0
2.415046000E0,1.096646465E0,8.895655686E-1,3.668519127E0,3.930902308E0
2.425084000E0,5.710890743E-1,-2.524245921E0,8.145416987E0,8.546682286E0
2.435121000E0,1.316174183E0,-7.021911337E0,1.264155043E1,1.452061812E1
2.445158000E0,2.816718970E0,-1.241863586E1,1.342979603E1,1.850718358E1
2.455195000E0,3.851592818E0,-1.756137079E1,9.201744561E0,2.019674761E1
2.465233000E0,3.285520654E0,-1.672099024E1,3.859674547E0,1.747235669E1
2.475270000E0,2.309592003E0,-9.391112487E0,3.151466219E0,1.017147719E1
2.485307000E0,9.280979888E-1,-1.954658119E0,4.037204785E0,4.580510530E0
2.495344000E0,-1.584560359E0,3.786568564E0,5.065178041E0,6.519582932E0
2.505381333E0,-4.799395485E0,7.582385668E0,5.496271031E0,1.052310623E1
2.515418333E0,-6.098334854E0,7.100150006E0,3.256780712E0,9.910017089E0
2.525455333E0,-5.479273760E0,3.855658679E0,-2.045379424E0,7.005149661E0
2.535492333E0,-4.460570388E0,1.599740900E0,-6.776599005E0,8.269108368E0
2.545529333E0,-2.943540692E0,-1.148567401E0,-7.059314221E0,7.734181027E0
2.555567333E0,-1.669964059E0,-5.176307298E0,-1.957061325E0,5.780400179E0
2.565604333E0,-2.334657993E0,-9.447532856E0,4.753976360E0,1.083082620E1
2.575641333E0,-3.545517975E0,-1.028631653E1,5.833582284E0,1.234543185E1
2.585678333E0,-4.629347051E0,-5.474145167E0,1.331232664E-1,7.170414300E0
2.595716333E0,-3.730531188E0,9.062453359E-1,-4.280913517E0,5.750162093E0
2.605753333E0,-1.703813445E0,5.665627447E0,-6.497121978E0,8.787201410E0
2.615790333E0,-6.422974898E-1,7.251604001E0,-7.520380039E0,1.046682486E1
