"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.304982917E-1,-2.184743278E0,8.251684284E-1,-2.188070197E0,3.200258944E0
6.405362916E-1,-2.423964272E0,9.950072390E-1,-8.151755369E-1,2.744112489E0
6.505742917E-1,-2.433566423E0,1.137362967E0,4.598466736E-1,2.725307142E0
6.606122917E-1,-1.979502792E0,1.359599846E0,1.170569304E0,2.671549277E0
6.706502917E-1,-9.396490172E-1,1.489076496E0,1.621735786E0,2.393807855E0
6.806882917E-1,5.983588801E-1,2.741605638E0,2.333495311E-1,2.815827911E0
6.907262917E-1,2.047421564E0,3.265466459E0,-9.551046699E-1,3.970822482E0
7.007642917E-1,3.268689444E0,3.699287760E0,-1.404807594E0,5.132498903E0
7.108032916E-1,3.442519272E0,4.169911437E0,-1.132212739E0,5.524581976E0
7.208412917E-1,2.531674808E0,4.186611085E0,2.346920335E-1,4.898180281E0
7.308792917E-1,7.270267144E-1,2.779791464E0,2.131741630E0,3.577727044E0
7.409172917E-1,-1.653468479E0,1.368915630E0,4.853967841E0,5.307437405E0
7.509552917E-1,-3.520517328E0,-3.216354525E-1,7.678377653E0,8.453104460E0
7.609932917E-1,-4.666225148E0,-1.737832838E0,7.440961987E0,8.953303044E0
7.710312917E-1,-4.807653507E0,-2.716176682E0,3.997385831E0,6.816908500E0
7.810692916E-1,-3.448144001E0,-3.192721249E0,1.013369250E0,4.807294796E0
7.911072917E-1,-2.069657502E0,-3.492249548E0,8.715638188E-1,4.151976948E0
8.011452917E-1,-1.878270386E0,-3.608906763E0,1.607295649E0,4.374415043E0
8.111832917E-1,-2.847752190E0,-4.033830357E0,1.913507169E0,5.295563197E0
8.212222917E-1,-3.940263796E0,-4.653494883E0,2.923271027E0,6.762115564E0
8.312602917E-1,-3.928142518E0,-4.946687139E0,4.052783521E0,7.505003103E0
8.412982917E-1,-3.022297717E0,-5.024762086E0,3.251115053E0,6.704645151E0
8.513362916E-1,-1.393207887E0,-5.263565297E0,2.150935846E0,5.854286709E0
8.613742917E-1,-4.707738040E-1,-5.536619158E0,2.031280764E0,5.916238773E0
8.714122917E-1,5.849272411E-1,-4.757975271E0,1.860992010E0,5.142349640E0
8.814502917E-1,5.465551807E-1,-3.813483297E0,3.810678388E0,5.418731143E0
8.914882917E-1,-1.845881051E0,-3.912848541E0,5.464377394E0,6.969726025E0
9.015262917E-1,-3.235821660E0,-3.481134576E0,5.869792922E0,7.552702079E0
9.115642917E-1,-3.870578434E0,-2.821299094E0,3.805581955E0,6.117479874E0
9.216022916E-1,-3.622291040E0,-2.131416525E0,1.859614552E0,4.595878051E0
9.316402917E-1,-2.867326037E0,-1.464377857E0,2.095906384E0,3.841716372E0
9.416792917E-1,-1.945498310E0,-9.992564106E-1,1.246839216E0,2.517555377E0
9.517172917E-1,-6.573067077E-1,-1.042269114E0,3.077166673E-2,1.232608579E0
9.617552917E-1,8.469392203E-1,-1.225134351E0,-8.615158904E-1,1.720601596E0
9.717932917E-1,2.609656200E0,-9.476249117E-1,-2.696722995E0,3.870479733E0
9.818312917E-1,3.125619771E0,-2.257426361E0,-2.929080820E0,4.842002394E0
9.918692916E-1,3.610832836E0,-3.052857020E0,-2.631035374E0,5.411136377E0
1.001907292E0,4.609579954E0,-4.439900773E0,-1.459208919E0,6.564315417E0
1.011945292E0,5.761597213E0,-5.366445302E0,3.366014010E-1,7.880865316E0
1.021983292E0,6.427707342E0,-5.144368637E0,1.499000975E0,8.368210936E0
1.032021292E0,6.886084610E0,-4.241091932E0,1.622853043E0,8.248555876E0
1.042059292E0,6.706290915E0,-3.133031702E0,3.683453500E-1,7.411201237E0
1.052097292E0,5.418646320E0,-2.272280043E0,-1.826772058E0,6.153217100E0
1.062136292E0,3.829468415E0,-1.562464315E0,-3.735082076E0,5.572877281E0
1.072174292E0,2.742427171E0,-1.113019254E0,-3.989987934E0,4.967868996E0
1.082212292E0,2.147197867E0,-4.243558288E-1,-3.776475685E0,4.364894632E0
1.092250292E0,3.716667147E-1,1.738652033E-1,-4.265839395E0,4.285528089E0
1.102288292E0,-2.447154914E0,-1.579449892E-2,-3.389787327E0,4.180846177E0
1.112326292E0,-2.963439059E0,-5.842321533E-1,-1.822971806E0,3.527963219E0
1.122364292E0,-2.853061754E0,-6.533860034E-1,-2.048768178E0,3.572719649E0
1.132402292E0,-2.733411934E0,-1.197380542E0,-1.772307729E0,3.470783147E0
1.142440292E0,-1.594196716E0,-9.007717574E-1,-1.856307659E0,2.607437642E0
1.152478292E0,-4.758749150E-1,1.897134966E-1,-2.790985374E0,2.837612994E0
1.162516917E0,5.249007484E-1,1.908648133E0,-3.059441569E0,3.643986994E0
1.172555917E0,2.307606946E-1,3.065998052E0,-3.295448057E0,4.507058071E0
1.182593917E0,1.792845489E0,4.665936588E0,-2.869266143E0,5.763501313E0
1.192631917E0,2.720847437E0,6.312678577E0,-3.815895858E0,7.862186896E0
1.202669917E0,2.524193881E0,7.507554756E0,-5.000224831E0,9.366812773E0
1.212707917E0,2.489651746E0,8.336349043E0,-5.609892957E0,1.035200368E1
1.222745917E0,2.547402357E0,8.779239376E0,-5.486972204E0,1.066166810E1
