"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.852477000E0,1.718621109E1,3.630595139E1,1.699475922E1,4.361547659E1
1.862543000E0,2.363360367E1,3.683120911E1,2.145742905E1,4.873916749E1
1.872610000E0,2.913286789E1,3.330529129E1,2.916624847E1,5.299657036E1
1.882676000E0,3.143927170E1,2.917762482E1,3.909375412E1,5.803518938E1
1.892743000E0,3.098272110E1,2.465792358E1,4.651367432E1,6.108571110E1
1.902809000E0,2.771935730E1,1.804632248E1,4.903847397E1,5.915069275E1
1.912876000E0,2.087169708E1,1.183364182E1,4.668686417E1,5.249120025E1
1.922943000E0,1.324146423E1,8.905730438E0,3.982064255E1,4.289909070E1
1.933009000E0,1.029124924E1,6.886878662E0,3.075384705E1,3.315325047E1
1.943076000E0,1.052371582E1,6.774013367E0,2.244327896E1,2.569701582E1
1.953142000E0,1.075708054E1,8.483159180E0,1.542108170E1,2.062737337E1
1.963209000E0,1.043524979E1,1.044183609E1,9.015751648E0,1.729769224E1
1.973275000E0,9.679770813E0,1.165955383E1,3.111429749E0,1.547010516E1
1.983342000E0,8.963659973E0,1.128203888E1,-1.923949127E0,1.453730311E1
1.993408000E0,8.087531891E0,9.840985565E0,-5.315147095E0,1.380231711E1
2.003475000E0,6.672225037E0,7.909102936E0,-7.035818939E0,1.251300301E1
2.013541000E0,5.487887878E0,5.530100098E0,-6.752607880E0,1.031002588E1
2.023608000E0,4.715344391E0,2.896177368E0,-4.968617706E0,7.437034220E0
2.033674000E0,3.794459381E0,4.824467468E-1,-2.677631836E0,4.669088681E0
2.043741000E0,2.722987518E0,-1.288370819E0,-5.399272156E-1,3.060405494E0
2.053807000E0,1.719773712E0,-2.581381989E0,1.151705017E0,3.308712595E0
2.063874000E0,1.032702484E0,-3.448229370E0,2.256407776E0,4.248309812E0
2.073940000E0,8.545729065E-1,-3.841162262E0,2.837649078E0,4.851502310E0
2.084007000E0,1.047222290E0,-3.855382690E0,3.001408539E0,4.996909388E0
2.094073000E0,1.321452026E0,-3.661835175E0,2.555785217E0,4.656963644E0
2.104140000E0,1.192420349E0,-3.437302094E0,1.583556976E0,3.967942120E0
2.114207000E0,9.680369568E-1,-3.316353607E0,1.487905884E-1,3.457952492E0
2.124273000E0,8.258326721E-1,-3.392395477E0,-1.568887482E0,3.827761044E0
2.134340000E0,3.483256531E-1,-3.522474976E0,-3.514541473E0,4.988102092E0
2.144407083E0,-6.860234070E-1,-3.485202484E0,-5.524411926E0,6.567830053E0
2.154474083E0,-2.061513062E0,-3.215613098E0,-7.338788910E0,8.273320154E0
2.164540083E0,-3.597169647E0,-2.810854797E0,-8.879684601E0,9.984454556E0
2.174607083E0,-4.788242798E0,-2.314636688E0,-9.783804474E0,1.113587186E1
2.184673083E0,-4.987179108E0,-2.053579559E0,-9.887389069E0,1.126275308E1
2.194740083E0,-4.167333984E0,-1.866019592E0,-9.322314148E0,1.038047411E1
2.204806083E0,-2.982996826E0,-1.620081024E0,-8.195906525E0,8.871066247E0
2.214873083E0,-1.949396210E0,-1.461261292E0,-6.734944611E0,7.162046429E0
2.224939083E0,-6.617738342E-1,-1.360071716E0,-5.273234253E0,5.485867221E0
2.235006083E0,2.415975952E-1,-1.342408447E0,-3.675756226E0,3.920664952E0
2.245072083E0,8.771759033E-1,-1.378184052E0,-2.349364471E0,2.861527960E0
2.255139083E0,1.334624634E0,-1.412163391E0,-1.128952332E0,2.247211989E0
2.265205083E0,1.420096893E0,-1.536255341E0,-1.607656860E-1,2.098237657E0
2.275272083E0,1.022224274E0,-1.906734924E0,4.896318054E-1,2.218179398E0
2.285338083E0,1.495390320E-1,-2.315235443E0,9.822573853E-1,2.519425857E0
2.295405083E0,-9.400451660E-1,-2.286944275E0,1.584604797E0,2.936796110E0
2.305471083E0,-1.634750519E0,-1.949396210E0,2.341430969E0,3.457579186E0
2.315538083E0,-1.486408997E0,-1.407373352E0,3.233276367E0,3.826772468E0
2.325605083E0,-4.090992737E-1,-4.737648010E-1,4.240980835E0,4.286925908E0
2.335671083E0,8.030799866E-1,6.565347290E-1,5.288801880E0,5.389564049E0
