"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.081774583E0,-2.501331596E-1,-7.465438432E-1,-5.031075910E0,5.092309802E0
2.091814583E0,-1.005946301E-1,-3.726825222E-1,-5.015325850E0,5.030159532E0
2.101853583E0,1.437207783E-1,-3.763618827E-2,-4.794075395E0,4.796376866E0
2.111893583E0,4.381062142E-1,2.893012270E-1,-4.332868659E0,4.364559895E0
2.121933583E0,5.377108650E-1,6.308593127E-1,-3.776291497E0,3.866198898E0
2.131973583E0,5.555415472E-1,8.330589536E-1,-3.248274475E0,3.399102925E0
2.142013583E0,5.127382110E-1,9.431555924E-1,-2.644433100E0,2.854026868E0
2.152053583E0,4.430716332E-1,1.042960547E0,-2.015938109E0,2.312592838E0
2.162093583E0,3.194961390E-1,1.159493801E0,-1.499941792E0,1.922583948E0
2.172133583E0,1.385172680E-1,1.264957983E0,-1.050603150E0,1.650173540E0
2.182173583E0,-7.291361888E-2,1.345170672E0,-6.424283212E-1,1.492486074E0
2.192213583E0,-2.298150537E-1,1.279665484E0,-3.142609441E-1,1.337579400E0
2.202253583E0,-3.241163896E-1,1.129800763E0,2.402503967E-2,1.175618305E0
2.212293583E0,-3.492561644E-1,1.039020401E0,4.478668982E-1,1.184114868E0
2.222333583E0,-1.995595316E-1,1.014370586E0,8.298462009E-1,1.325675831E0
2.232372583E0,5.011016306E-2,1.050768919E0,1.198754638E0,1.594879002E0
2.242412583E0,4.018908262E-1,1.094739688E0,1.626515885E0,2.001380810E0
2.252452583E0,8.438562027E-1,1.052181898E0,2.043291383E0,2.448309563E0
2.262492583E0,1.195068334E0,9.977127457E-1,2.510566944E0,2.954076070E0
2.272532583E0,1.361706013E0,9.648275663E-1,2.880015664E0,3.328607175E0
2.282572583E0,1.220974861E0,1.045560804E0,3.123977289E0,3.513290638E0
2.292612583E0,7.218196958E-1,1.360450177E0,3.138462596E0,3.495968510E0
2.302652583E0,4.767801005E-1,1.508888325E0,2.839164092E0,3.250371668E0
2.312692583E0,6.821423176E-1,1.451237410E0,2.589227782E0,3.045571978E0
2.322732583E0,1.051791012E0,1.423922580E0,2.523710901E0,3.082683337E0
2.332772583E0,1.381264365E0,1.472827961E0,2.674280797E0,3.350953779E0
2.342812583E0,1.638469933E0,1.523198947E0,2.877486743E0,3.644811203E0
2.352852583E0,1.829215755E0,1.474849490E0,3.190472410E0,3.962363625E0
2.362892583E0,1.968749616E0,1.330265242E0,3.675649806E0,4.376754753E0
2.372931583E0,2.065287585E0,1.043387978E0,4.186240371E0,4.783166287E0
2.382971583E0,2.044113794E0,6.457083169E-1,4.527150001E0,5.009034594E0
2.393011583E0,1.892331917E0,1.011085913E-1,4.720688161E0,5.086849688E0
2.403051583E0,1.647950608E0,-4.392150655E-1,4.777432466E0,5.072722350E0
2.413091583E0,1.415605647E0,-9.327431631E-1,4.540423765E0,4.846586131E0
