"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.952895042E0,1.968461203E0,3.068810563E0,-2.869617561E-1,3.657155292E0
1.962932042E0,1.171563477E0,2.722375900E0,1.710015586E0,3.421702036E0
1.972968042E0,1.311974128E0,2.387419320E0,3.080163809E0,4.111989326E0
1.983005042E0,1.751547190E0,2.285883590E0,3.225223582E0,4.323800238E0
1.993042042E0,1.803810188E0,2.380243617E0,2.917766165E0,4.175242540E0
2.003078042E0,1.706266644E0,2.867980340E0,2.139708169E0,3.964215955E0
2.013115042E0,1.136897528E0,3.505046765E0,8.130474427E-1,3.773451332E0
2.023151042E0,3.366252284E-1,4.060367945E0,-6.120932588E-1,4.120019727E0
2.033188042E0,2.156376388E-1,4.261053157E0,-1.803859012E0,4.632168060E0
2.043225042E0,-1.475723210E-1,3.926013547E0,-1.937772530E0,4.380676014E0
2.053261042E0,-9.907360672E-1,5.277905594E0,6.869823503E0,8.719651391E0
2.063298042E0,-3.077955608E0,2.649152387E0,7.175344030E0,8.244839661E0
2.073334042E0,-5.438079541E0,-1.695554545E0,-1.832784896E0,5.983871221E0
2.083371042E0,-7.577217899E0,-3.968688866E0,-4.599573029E0,9.711889335E0
2.093408042E0,-5.040737849E0,-3.494192578E0,-5.118764849E0,7.988752932E0
2.103444500E0,-3.169743153E0,-3.704730349E0,-7.848604134E0,9.239744881E0
2.113481500E0,-1.305166361E0,-5.988506602E0,-6.981414691E0,9.290092660E0
2.123518500E0,1.398307975E0,-5.494276546E0,-4.745455505E0,7.393354307E0
2.133554500E0,2.284265519E0,-2.997147673E0,-2.541537892E0,4.545346850E0
2.143591500E0,4.953343025E-1,-7.601064599E-1,-1.765386233E0,1.984869380E0
2.153627500E0,-3.126516150E0,5.716717494E-1,-3.061313263E0,4.412884626E0
2.163664500E0,-4.624157063E0,5.608567393E-1,-2.522031288E0,5.296983164E0
2.173701500E0,-4.508276943E0,-6.466500109E-1,-6.078015487E-1,4.594794876E0
2.183737500E0,-2.456124689E0,-1.305305525E0,1.083478828E0,2.985012123E0
2.193774500E0,5.782912360E-1,-2.552130708E0,2.466854914E0,3.596270995E0
2.203810500E0,2.347684566E0,-4.932070854E0,2.737545623E0,6.109918312E0
2.213847500E0,3.054221760E0,-6.129461921E0,2.402156643E0,7.257336326E0
2.223884500E0,2.882205446E0,-4.987941585E0,1.768738004E0,6.026201425E0
2.233920500E0,9.655052586E-1,-3.465692080E0,8.617579651E-1,3.699438983E0
2.243957500E0,5.492655113E-2,-1.940492654E0,1.273261614E0,2.321577870E0
2.253994500E0,3.429684341E-3,-6.753674412E-1,2.127749443E0,2.232364360E0
2.264030500E0,-9.386510436E-1,-3.990520030E-1,1.805835371E0,2.073969544E0
2.274067500E0,-1.312016813E0,-8.840335178E-1,1.838983237E0,2.425852989E0
2.284103500E0,-1.142324914E0,-2.188478333E0,2.302835984E0,3.376003138E0
2.294140500E0,-6.127972636E-1,-3.965881033E0,2.740068405E0,4.859187969E0
2.304177500E0,4.524423444E-1,-5.204937605E0,3.403778837E0,6.235526434E0
2.314213500E0,1.582933078E0,-4.898109056E0,3.573151624E0,6.266144108E0
2.324250500E0,2.717623283E0,-3.190662444E0,2.933583176E0,5.115829687E0
2.334286500E0,3.382862762E0,-9.605390722E-1,9.242109060E-1,3.636009017E0
2.344323500E0,3.180975947E0,7.919860643E-1,-1.682293206E0,3.684557006E0
2.354360500E0,3.573083797E0,1.910439720E0,-1.763184318E0,4.418769815E0
2.364396500E0,4.513076922E0,2.373155622E0,-9.768848173E-1,5.191727541E0
2.374433500E0,4.337722433E0,1.470670046E0,3.282686801E-1,4.592000285E0
2.384470500E0,4.248666415E0,9.085859764E-1,1.171551783E0,4.499914262E0
2.394506500E0,4.013593143E0,6.377961570E-1,8.159532166E-1,4.145056515E0
2.404543500E0,3.714923215E0,6.295124066E-1,9.934222050E-1,3.896643176E0
2.414579500E0,3.686549016E0,1.117631537E0,2.682082736E-1,3.861564395E0
2.424616500E0,2.682364280E0,1.262398072E0,-9.436119676E-2,2.966080083E0
2.434653500E0,1.334088883E0,1.596117965E0,-3.276836662E-1,2.105887530E0
2.444689500E0,7.182880506E-1,2.489197125E0,-2.049062439E-1,2.598851020E0
2.454726500E0,2.287395680E-1,2.990813384E0,-2.041893753E-1,3.006489612E0
2.464762500E0,-7.867108525E-1,3.117471092E0,-3.662042458E-1,3.235992201E0
2.474799500E0,-1.861658446E0,3.172091687E0,-9.066015776E-1,3.788121469E0
2.484836500E0,-2.560029126E0,3.037467733E0,-2.242514938E0,4.561669936E0
2.494872500E0,-3.058277096E0,2.970010160E0,-3.416181951E0,5.462995357E0
2.504909500E0,-3.153103439E0,2.831610659E0,-2.945308013E0,5.160902975E0
2.514946500E0,-2.693493578E0,2.420404049E0,-1.058659590E0,3.772800490E0
2.524982500E0,-1.765981626E0,1.802688984E0,1.072159349E0,2.741879711E0
