"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.258260834E-1,5.678591309E0,8.316106567E0,-9.861492920E-1,1.011812819E1
6.357490833E-1,5.225483551E0,8.065677338E0,-2.744243317E0,9.994583565E0
6.456730833E-1,4.816683655E0,7.185657349E0,-3.761827240E0,9.433210331E0
6.555960834E-1,1.968556366E0,4.619244232E0,-4.153562622E0,6.516495523E0
6.655190834E-1,-1.918410645E0,5.487588501E-1,-2.985541534E0,3.590946105E0
6.754420834E-1,-2.995121613E0,-2.189347229E0,-1.072968750E0,3.862027538E0
6.853650833E-1,-2.993624725E0,-3.874542847E0,5.164260864E-1,4.923471049E0
6.952880833E-1,-3.185375977E0,-4.941374359E0,1.429377594E0,6.050365359E0
7.052110833E-1,-3.639681244E0,-5.425018616E0,9.593550110E-1,6.602913643E0
7.151350834E-1,-3.949686584E0,-5.569019165E0,-6.215075684E-1,6.855674309E0
7.250580833E-1,-3.920796661E0,-5.590724030E0,-2.762954407E0,7.366325997E0
7.349810833E-1,-3.332220612E0,-5.617368622E0,-4.797822876E0,8.104173541E0
7.449040833E-1,-2.278861084E0,-5.541476440E0,-5.475463715E0,8.116764865E0
7.548270834E-1,-8.939410400E-1,-5.301974487E0,-4.864883423E0,7.251010603E0
7.647500834E-1,-3.103047180E-1,-4.473297729E0,-3.550616455E0,5.719576803E0
7.746730834E-1,-7.131170654E-1,-3.364553375E0,-1.896705780E0,3.927626278E0
7.845960833E-1,-1.632505188E0,-2.255359955E0,3.369493103E-1,2.804506472E0
7.945200833E-1,-3.446582794E0,-1.485510864E0,2.783761139E0,4.672793764E0
8.044430834E-1,-5.747747498E0,-2.674488373E0,4.906197510E0,8.016249956E0
8.143660834E-1,-7.569608917E0,-5.259462891E0,5.983207855E0,1.098907209E1
8.242890833E-1,-1.022553589E1,-8.710835724E0,4.595743103E0,1.419722148E1
8.342120833E-1,-8.883875885E0,-1.316093170E1,1.755848694E-1,1.587967897E1
8.441350833E-1,-2.731819153E0,-1.891391830E1,-1.539698181E0,1.917211026E1
8.540580834E-1,6.953939209E0,-3.528297867E1,2.564616852E0,3.605305970E1
8.639820833E-1,1.247445923E1,-6.010181763E1,9.132808228E0,6.205843054E1
8.739050833E-1,-8.981323242E-4,-7.268300491E1,1.075453583E1,7.347434413E1
8.838280833E-1,-7.118447113E0,-5.871105972E1,1.211999634E1,6.037015102E1
8.937510833E-1,-4.288432159E0,-3.505185928E1,1.122860001E1,3.705543075E1
9.036740834E-1,-9.374705200E0,-2.241229340E1,7.208410034E0,2.534082019E1
9.135970834E-1,-1.330119003E1,-1.521166718E1,-2.639012146E-1,2.020856547E1
9.235200833E-1,-1.384366196E1,-1.090661957E1,-5.170248413E0,1.836662177E1
9.334430833E-1,-9.951904907E0,-8.773255920E0,-5.602998505E0,1.440152849E1
9.433670834E-1,-5.230572968E0,-8.102201385E0,-5.039121094E0,1.088105244E1
9.532900834E-1,-2.383493500E0,-7.831414490E0,-4.047133942E0,9.131888486E0
9.632130833E-1,-1.237925720E-1,-7.003635864E0,-3.047662354E0,7.639010783E0
9.731360833E-1,1.620081024E0,-5.640869751E0,-9.253756714E-1,5.941413485E0
9.830590833E-1,2.836601257E0,-3.972588959E0,1.574875031E0,5.129132587E0
