"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.377633208E0,2.692600708E0,-9.422904968E-1,2.286345520E0,3.655870046E0
1.387556208E0,5.401667175E0,-1.364712067E0,2.606080627E0,6.150780726E0
1.397479208E0,1.066936295E1,-2.741698608E0,2.366428986E0,1.126730682E1
1.407402208E0,2.181608322E1,-9.822873230E0,4.981640625E-1,2.393070189E1
1.417325208E0,2.531894897E1,-3.562875961E1,-1.173409882E0,4.372453064E1
1.427249208E0,2.353555756E1,-6.504289261E1,4.267924805E0,6.930162719E1
1.437172208E0,2.370635239E1,-5.857619019E1,6.926845551E0,6.356998025E1
1.447095208E0,1.894146103E1,-3.660353256E1,1.905986481E0,4.125809407E1
1.457018208E0,1.284942947E1,-2.702584946E1,5.816903687E0,3.048509054E1
1.466941208E0,1.098326019E1,-2.496119293E1,1.124776016E1,2.949924178E1
1.476864208E0,1.011341904E1,-2.419942703E1,1.287113434E1,2.921574255E1
1.486787208E0,9.440119171E0,-1.996024246E1,9.585766296E0,2.407102085E1
1.496710208E0,7.503296814E0,-1.401819901E1,2.380799103E0,1.607723766E1
1.506633208E0,4.922214203E0,-9.776918793E0,-2.618804169E0,1.125497530E1
1.516557208E0,3.422033844E0,-7.281158752E0,-3.076552277E0,8.613405965E0
1.526480208E0,2.032473450E0,-5.860313416E0,-2.618055725E0,6.732639708E0
1.536403208E0,8.903485107E-1,-4.703668671E0,-2.143392792E0,5.245126509E0
1.546326208E0,2.327659607E-1,-3.431464233E0,-1.759141846E0,3.863121382E0
1.556249208E0,-7.485932922E-1,-2.118394775E0,-8.502319336E-1,2.402266156E0
1.566172208E0,-1.845362549E0,-7.906558228E-1,3.685336304E-1,2.041155703E0
1.576095208E0,-2.483335876E0,5.231620789E-1,1.384920044E0,2.891134581E0
1.586018208E0,-3.316203918E0,1.622775421E0,1.791025543E0,4.103459637E0
1.595941208E0,-3.329077148E0,2.949616241E0,1.891466675E0,4.833284268E0
1.605865208E0,-2.441572723E0,4.462370453E0,1.959575043E0,5.451051437E0
1.615788208E0,-1.161883850E0,5.562732239E0,1.612147522E0,5.907028329E0
1.625711208E0,7.896080017E-1,5.631289673E0,2.351609802E-1,5.691239308E0
1.635634208E0,2.337988129E0,4.361480255E0,-1.496288452E0,5.169872110E0
1.645557208E0,2.755919037E0,2.684667206E0,-2.244133301E0,4.454061295E0
1.655480208E0,2.473007355E0,1.430126038E0,-2.195933533E0,3.603213835E0
1.665403208E0,1.745370483E0,4.834945679E-1,-1.820364532E0,2.567841925E0
1.675326208E0,8.821156311E-1,-1.914518738E-1,-1.592987366E0,1.830953455E0
1.685249208E0,-1.046324158E-1,-7.101232910E-1,-1.626817017E0,1.778132907E0
1.695173208E0,-9.002279663E-1,-1.153351593E0,-1.497935028E0,2.093905355E0
1.705096208E0,-1.337019653E0,-1.357527008E0,-1.216220856E0,2.260463293E0
1.715019208E0,-1.250798950E0,-1.386566620E0,-7.292834473E-1,2.004724258E0
1.724942208E0,-1.051862640E0,-1.503473511E0,5.403762817E-2,1.835692697E0
1.734865208E0,-7.164102173E-1,-1.573527832E0,8.743318176E-1,1.937444080E0
1.744788208E0,-1.264869690E-1,-1.605112152E0,1.825603638E0,2.434175962E0
1.754711208E0,1.269510040E0,-1.427731018E0,3.253634033E0,3.773089719E0
1.764634208E0,3.692072296E0,-1.227297821E0,5.441334686E0,6.689228726E0
1.774557208E0,6.564299469E0,-1.856589203E0,7.474706268E0,1.011969292E1
1.784481208E0,1.349309097E1,-3.207679596E0,5.774990845E0,1.502342277E1
1.794404208E0,1.958467346E1,-1.526839920E1,1.245410156E0,2.486432173E1
1.804327208E0,1.589529556E1,-4.687487320E1,6.384223938E-1,4.950072466E1
1.814250208E0,2.212414261E1,-6.990298599E1,4.638404388E0,7.346713505E1
1.824173208E0,2.119248001E1,-4.738321609E1,3.248245239E-1,5.190757062E1
1.834096208E0,1.529594193E1,-2.523826675E1,5.267546082E-1,2.951632461E1
