"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.390424292E0,-1.142813507E1,7.367678833E-1,1.044228516E0,1.149937004E1
1.400346292E0,-1.227103226E1,7.291337585E-1,1.177601166E0,1.234895191E1
1.410268292E0,-1.302516403E1,6.993457031E-1,1.197659454E0,1.309879272E1
1.420189292E0,-1.323353073E1,8.152047729E-1,1.106349335E0,1.330469478E1
1.430111292E0,-1.351344864E1,9.208850098E-1,9.211843872E-1,1.357607837E1
1.440033292E0,-1.362152390E1,9.922865295E-1,4.182302856E-1,1.366402072E1
1.449954292E0,-1.357092911E1,1.015338593E0,-6.732998657E-1,1.362550410E1
1.459876292E0,-1.339354797E1,1.174308014E0,-1.985920258E0,1.359080593E1
1.469798292E0,-1.344055023E1,1.800904999E0,-3.032094727E0,1.389551179E1
1.479720292E0,-1.402433624E1,2.074236603E0,-3.787573700E0,1.467413299E1
1.489641292E0,-1.439092392E1,1.810934143E0,-4.226910095E0,1.510777756E1
1.499563292E0,-1.465811829E1,1.434467010E0,-2.575244751E0,1.495158897E1
1.509485292E0,-1.491378662E1,1.026714935E0,1.414558411E-1,1.494975534E1
1.519406292E0,-1.495540009E1,5.227130127E-1,2.070344696E0,1.510706946E1
1.529328292E0,-1.475167374E1,-1.922003174E-1,3.025358734E0,1.505993408E1
1.539250292E0,-1.398526749E1,-1.100511475E0,3.240611115E0,1.439793015E1
1.549171292E0,-1.251143234E1,-1.933080139E0,3.674409027E0,1.318233742E1
1.559093292E0,-1.109103607E1,-2.788850555E0,3.970193939E0,1.210583365E1
1.569015292E0,-9.676178284E0,-3.570674744E0,3.584595795E0,1.091913327E1
1.578936292E0,-8.582851868E0,-4.011358337E0,2.690804443E0,9.848693845E0
1.588858292E0,-8.175698547E0,-4.134402466E0,1.569037170E0,9.295009851E0
1.598780292E0,-8.375832367E0,-4.040547638E0,6.227050781E-1,9.320319451E0
1.608701292E0,-9.056167603E0,-3.930227051E0,3.607498169E-1,9.878815554E0
1.618623292E0,-9.383836212E0,-3.588487701E0,5.182223511E-1,1.005992945E1
1.628545292E0,-9.164542236E0,-3.128344574E0,6.158193970E-1,9.703329723E0
1.638466292E0,-8.721014557E0,-2.660267944E0,3.363505554E-1,9.123938411E0
1.648388292E0,-9.567354584E0,-2.265089722E0,-4.950205994E-1,9.844285173E0
1.658310292E0,-9.987381134E0,-1.637295227E0,-6.152206421E-1,1.013937937E1
1.668231292E0,-9.976753235E0,-1.031804352E0,-4.610412598E-2,1.003007233E1
1.678153292E0,-1.034349060E1,-4.773573303E-1,4.502636719E-1,1.036428508E1
1.688075292E0,-1.041384430E1,-7.679031372E-2,7.569758606E-1,1.044160248E1
1.697996292E0,-1.048539551E1,-2.380050659E-2,1.091979218E0,1.054212996E1
1.707918292E0,-1.000040405E1,-1.356179810E-1,1.039887543E0,1.005523941E1
1.717840292E0,-9.698930969E0,-4.800517273E-1,7.716453552E-1,9.741414074E0
1.727762292E0,-8.751700745E0,-7.262896729E-1,5.542973328E-1,8.799261795E0
1.737683292E0,-8.187823334E0,-9.894424438E-1,1.466949463E-1,8.248694848E0
