"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.052983042E0,-6.545887756E-1,-1.117261642E1,-3.620820465E0,1.176291567E1
1.062904042E0,-3.784130859E0,-1.337124435E1,-2.738405457E0,1.416363959E1
1.072825042E0,-6.036946106E0,-1.719668930E1,-4.830455017E-1,1.823195475E1
1.082747042E0,-7.581883392E0,-2.259461426E1,2.281256104E0,2.394171420E1
1.092668042E0,-7.521109772E0,-2.656540695E1,3.708388367E0,2.785749599E1
1.102589042E0,-5.995482330E0,-2.605886032E1,1.482068024E0,2.678071200E1
1.112510042E0,-4.567451935E0,-2.291240341E1,-1.080153809E0,2.338817179E1
1.122431042E0,-1.222208405E0,-1.775936920E1,-2.359992371E0,1.795713095E1
1.132352042E0,2.875969391E0,-1.311063629E1,-3.077151031E0,1.377057887E1
1.142273042E0,5.807024231E0,-1.057146652E1,-3.014730835E0,1.243245900E1
1.152194042E0,7.265890503E0,-9.542356567E0,-2.908751221E0,1.234141675E1
1.162116042E0,6.731801147E0,-9.169481964E0,-2.346221008E0,1.161470186E1
1.172037042E0,5.095853119E0,-8.606652374E0,-1.572330322E0,1.012493984E1
1.181958042E0,3.973786469E0,-7.582631836E0,-9.871971130E-1,8.617531120E0
1.191879042E0,1.914818115E0,-6.613996124E0,-4.671784973E-1,6.901429482E0
1.201800042E0,2.139051819E-1,-5.944288788E0,-2.496807861E-1,5.953374263E0
1.211721042E0,-5.716612244E-1,-5.710774384E0,2.401007080E-1,5.744335381E0
1.221642042E0,-7.421566772E-1,-5.430856476E0,3.592529297E-1,5.493092140E0
1.231564042E0,-5.953120422E-1,-5.143304443E0,3.415896606E-1,5.188897814E0
1.241485042E0,-7.577243042E-1,-4.849166107E0,1.242266693E0,5.062784273E0
1.251406042E0,-1.113384705E0,-4.448299713E0,1.898801422E0,4.963108167E0
1.261327042E0,-1.664239197E0,-3.998934174E0,1.762434998E0,4.676253174E0
1.271248042E0,-1.951641541E0,-3.609294434E0,1.646725616E0,4.421268626E0
1.281169042E0,-2.139201508E0,-3.427871704E0,1.269510040E0,4.235344526E0
1.291090042E0,-2.239343262E0,-3.504362640E0,1.296154633E0,4.356057000E0
1.301011042E0,-2.226470032E0,-3.955225067E0,2.188449097E0,5.038877214E0
1.310933042E0,-2.122586060E0,-4.418811035E0,3.437601471E0,5.987350534E0
1.320854042E0,2.297721863E-1,-4.756209412E0,2.604434052E0,5.427467177E0
1.330775042E0,4.101470947E-1,-5.595813446E0,9.982740784E-1,5.698938489E0
1.340696042E0,4.417314148E-1,-6.552024994E0,1.583706665E-1,6.568808068E0
1.350617042E0,1.266216888E0,-7.441175995E0,-3.071612549E-1,7.554386370E0
1.360538042E0,2.065554657E0,-8.185578003E0,-1.013392639E-1,8.442776376E0
1.370459042E0,3.118016052E0,-9.165889435E0,7.192543030E-1,9.708392245E0
1.380380042E0,4.376598816E0,-1.032702484E1,2.129621429E0,1.141653830E1
1.390302042E0,6.160588989E0,-1.127425507E1,4.013753357E0,1.346001114E1
1.400223042E0,8.526269531E0,-1.168185745E1,5.758674774E0,1.556680445E1
1.410144042E0,1.113115265E1,-1.148965714E1,7.045548706E0,1.748011833E1
1.420065042E0,1.305674835E1,-1.100975510E1,7.128326569E0,1.850692909E1
1.429986042E0,1.309057800E1,-1.053194870E1,5.687422943E0,1.773786784E1
1.439907042E0,1.106873245E1,-1.038495438E1,4.384083252E0,1.579823729E1
1.449828042E0,8.771759033E0,-1.099508560E1,4.017345886E0,1.462787517E1
1.459749042E0,6.945856018E0,-1.157962006E1,4.406237183E0,1.420378269E1
1.469671042E0,4.951253815E0,-1.169353317E1,5.149142303E0,1.370282084E1
1.479592042E0,3.693868561E0,-1.132320328E1,4.981191559E0,1.291014588E1
1.489513042E0,3.739074554E0,-1.010608429E1,3.888763275E0,1.145583249E1
1.499434042E0,3.773652649E0,-8.525970154E0,2.593506775E0,9.677752775E0
1.509355042E0,3.608995056E0,-7.581134949E0,5.924679565E-1,8.417212763E0
1.519276042E0,4.960833893E0,-7.429500275E0,-1.429676971E0,9.047172126E0
1.529197042E0,4.443210297E0,-8.268355865E0,-1.988464966E0,9.594885063E0
1.539118042E0,3.882176971E0,-1.090916428E1,-1.658401337E0,1.169749795E1
1.549040042E0,3.589385834E0,-1.616997437E1,-1.213676147E0,1.660797313E1
1.558961042E0,3.450325012E-1,-2.463576965E1,2.814147949E-2,2.463820176E1
1.568882042E0,-5.072801056E0,-3.041614929E1,4.355941772E-1,3.083934485E1
1.578803042E0,-8.810678101E0,-2.464999008E1,-1.405726776E0,2.621499814E1
1.588724042E0,-7.149732056E0,-1.083791245E1,-2.340532837E0,1.319307048E1
1.598645042E0,-4.463567963E0,-6.724765778E0,5.809419250E-1,8.092181859E0
1.608566042E0,-3.732338562E0,-7.835456085E0,3.430865479E0,9.332500262E0
1.618488042E0,-3.645668793E0,-9.046288147E0,3.666026459E0,1.041950000E1
1.628409042E0,-3.442391510E0,-9.733509064E0,2.832110596E0,1.070570448E1
1.638330042E0,-2.748434601E0,-9.375004578E0,3.149001617E0,1.026454163E1
1.648251042E0,-2.394570465E0,-8.806337128E0,6.216123505E0,1.104199858E1
1.658172042E0,-5.115612030E0,-8.757239227E0,9.813143463E0,1.411228224E1
1.668093042E0,-5.102140045E0,-8.343649292E0,8.377329254E0,1.287742063E1
