"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.740480417E-1,-8.419990540E0,-2.401755524E0,-4.880001984E0,1.002392586E1
8.839710417E-1,-4.796325989E0,-7.957452393E-1,-2.581082611E0,5.504538211E0
8.938940417E-1,-9.484277344E-1,9.771679688E-1,-1.493893433E-1,1.369923203E0
9.038170417E-1,2.579585724E0,2.249372406E0,2.033970337E0,3.981328178E0
9.137410417E-1,4.985682220E0,3.054997101E0,3.351380768E0,6.739568795E0
9.236640417E-1,6.480473785E0,3.279230804E0,3.966601410E0,8.275495266E0
9.335870417E-1,6.837930450E0,2.756068726E0,4.009861450E0,8.392389202E0
9.435100417E-1,6.668333130E0,1.969903564E0,3.439397736E0,7.757360606E0
9.534330417E-1,5.150339813E0,1.702260132E0,2.907553711E0,6.154474659E0
9.633560417E-1,3.168910217E0,1.584305420E0,2.296823730E0,4.222252347E0
9.732790417E-1,1.400637360E0,1.337468719E0,1.670825500E0,2.557785261E0
9.832020417E-1,3.132984924E-1,1.462907867E0,1.364412689E0,2.024815389E0
9.931250417E-1,6.704557800E-1,1.953737183E0,1.388213196E0,2.488721722E0
1.003048042E0,2.686762848E0,2.432591400E0,1.280437317E0,3.843919256E0
1.012971042E0,5.244643707E0,3.270099792E0,7.385641479E-1,6.224573662E0
1.022895042E0,7.802524567E0,4.357588348E0,-1.766326904E-1,8.938633281E0
1.032818042E0,1.067774551E1,4.392016754E0,-1.592238922E0,1.165501116E1
1.042741042E0,1.364412689E1,3.172353058E0,-2.814297638E0,1.428797725E1
1.052664042E0,1.684701645E1,1.328038330E0,-2.773432617E0,1.712534898E1
1.062587042E0,2.073488159E1,-9.547146606E-1,-2.322719879E0,2.088640281E1
1.072510042E0,2.530008820E1,-2.852318573E0,-2.356998596E0,2.556923202E1
1.082433042E0,3.119228531E1,-4.484973450E0,-3.069367218E0,3.166219615E1
1.092356042E0,3.705783783E1,-5.808072052E0,-3.677402802E0,3.769005621E1
1.102279042E0,4.166780136E1,-5.575455780E0,-3.921844482E0,4.222170344E1
1.112203042E0,4.535223953E1,-3.228785706E0,-3.746858368E0,4.562115338E1
1.122126042E0,4.751134964E1,5.554948425E-1,-2.402204590E0,4.757528251E1
1.132049042E0,4.591970947E1,4.619543610E0,-3.915856934E-1,4.615314984E1
1.141972042E0,4.090349075E1,7.645800476E0,1.581910400E0,4.164200117E1
1.151895042E0,3.378040329E1,8.406518555E0,3.597768402E0,3.499613033E1
1.161818042E0,2.499562134E1,7.694748688E0,4.549189911E0,2.654591065E1
1.171741042E0,1.610066849E1,6.807094574E0,3.600612488E0,1.784747805E1
1.181664042E0,8.174950104E0,6.091732178E0,9.740245056E-1,1.024147127E1
1.191587042E0,1.635948029E0,5.924679565E0,-2.378853149E0,6.590682530E0
1.201510042E0,-3.006947021E0,5.813909912E0,-5.015320587E0,8.246012336E0
1.211434042E0,-4.827161865E0,4.788991241E0,-6.097570038E0,9.133251839E0
1.221357042E0,-4.905449066E0,3.261567535E0,-6.358028412E0,8.667512827E0
1.231280042E0,-5.749992828E0,1.819915466E0,-6.014043732E0,8.517231466E0
1.241203042E0,-7.488327942E0,4.773573303E-1,-5.190007324E0,9.123546537E0
1.251126042E0,-8.979526978E0,-1.045126648E0,-4.192481689E0,9.964993586E0
1.261049042E0,-1.042402313E1,-2.707868958E0,-2.963237915E0,1.117021000E1
1.270972042E0,-1.139101227E1,-4.057612152E0,-1.563648376E0,1.219280005E1
1.280895042E0,-1.148756149E1,-4.947960663E0,-2.838098145E-1,1.251107237E1
1.290818042E0,-1.107546844E1,-5.240452423E0,3.188369751E-1,1.225683482E1
1.300742042E0,-9.947414246E0,-4.943320312E0,3.863465881E-1,1.111470780E1
1.310665042E0,-7.983049164E0,-4.097579041E0,3.426374817E-1,8.979789997E0
1.320588042E0,-5.283562775E0,-2.914888458E0,1.615141296E-1,6.036447393E0
