"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.421952750E0,-6.346801758E-1,2.007176056E0,7.567363586E0,7.854716182E0
1.431873750E0,-5.101391602E-1,2.092498627E0,7.447911987E0,7.753075869E0
1.441794750E0,-4.305047607E-1,2.156565399E0,7.305108948E0,7.628939992E0
1.451715750E0,-3.685336304E-1,2.144739990E0,7.253466339E0,7.572879280E0
1.461636750E0,-3.544628906E-1,2.090402985E0,7.375312958E0,7.674025658E0
1.471557750E0,-3.921844482E-1,2.023342438E0,7.599696350E0,7.874205222E0
1.481478750E0,-4.827461243E-1,1.955084381E0,7.740403748E0,7.998077827E0
1.491399750E0,-5.825885010E-1,1.912572784E0,7.768245850E0,8.021408081E0
1.501320750E0,-6.971003723E-1,1.906285858E0,7.697443085E0,7.960559324E0
1.511241750E0,-8.861572266E-1,1.968256989E0,7.452402649E0,7.758712229E0
1.521161750E0,-1.069226532E0,2.132166138E0,7.027735748E0,7.421485536E0
1.531082750E0,-1.110390930E0,2.379451904E0,6.544540558E0,7.051650197E0
1.541003750E0,-1.109642487E0,2.680326233E0,6.140830078E0,6.791557201E0
1.550924750E0,-1.102008362E0,2.950963440E0,5.888754272E0,6.678325728E0
1.560845750E0,-1.146316223E0,3.203338623E0,5.836213531E0,6.755502024E0
1.570766750E0,-1.210682373E0,3.374881897E0,5.951324158E0,6.947937741E0
1.580687750E0,-1.496438141E0,3.599564667E0,6.129753113E0,7.264300801E0
1.590608750E0,-1.588197327E0,3.597319336E0,6.527476044E0,7.620434414E0
1.600529750E0,-1.538350983E0,3.514691162E0,7.164102173E0,8.126742130E0
1.610450750E0,-1.502575378E0,3.481310577E0,8.040829010E0,8.890004908E0
1.620370750E0,-1.455423431E0,3.447181549E0,8.883127441E0,9.639049286E0
1.630291750E0,-1.308728485E0,3.451821899E0,9.553433533E0,1.024187175E1
1.640212750E0,-9.376501465E-1,3.548820190E0,1.010338989E1,1.074950231E1
1.650133750E0,-5.077441406E-1,3.726800079E0,1.064511337E1,1.129005233E1
1.660054750E0,-1.799258423E-1,3.885619812E0,1.118878281E1,1.184564373E1
1.669975750E0,8.981323242E-4,3.904031525E0,1.151420609E1,1.215805925E1
1.679896750E0,8.771759033E-2,3.739074554E0,1.154189850E1,1.213275706E1
1.689817750E0,1.103205872E-1,3.555107117E0,1.135598511E1,1.189997290E1
1.699738750E0,1.053808594E-1,3.359314270E0,1.101574265E1,1.151706054E1
1.709658750E0,8.951385498E-2,3.182382202E0,1.067100952E1,1.113579873E1
1.719579750E0,2.052232361E-1,3.152594147E0,1.058014847E1,1.104176200E1
1.729500750E0,3.695814514E-1,3.126248932E0,1.076097244E1,1.121198246E1
1.739421750E0,4.381388855E-1,3.075654144E0,1.110810059E1,1.153436226E1
1.749342750E0,4.465214539E-1,2.985391846E0,1.154354507E1,1.193169639E1
1.759263750E0,4.956193542E-1,2.759661255E0,1.181313446E1,1.214131437E1
1.769184750E0,4.385879517E-1,2.527494049E0,1.171044800E1,1.198812654E1
1.779105750E0,3.817062378E-1,2.495310974E0,1.144983994E1,1.172480751E1
1.789026750E0,6.128256226E-1,2.581681366E0,1.111723160E1,1.142950009E1
1.798947750E0,9.422904968E-1,2.822081451E0,1.081860260E1,1.122025924E1
1.808867750E0,1.315015411E0,3.070415039E0,1.101170105E1,1.150714013E1
1.818788750E0,1.740281067E0,3.170706482E0,1.198123489E1,1.251526857E1
1.828709750E0,1.994751892E0,2.971919861E0,1.335298233E1,1.382437991E1
1.838630750E0,2.063608704E0,2.339485016E0,1.463850906E1,1.496721813E1
1.848551750E0,1.964514771E0,1.859732666E0,1.545625854E1,1.569120302E1
1.858472750E0,1.801803131E0,1.330732727E0,1.553903641E1,1.569964957E1
1.868393750E0,1.368304596E0,6.953041077E-1,1.494357468E1,1.502218790E1
1.878314750E0,1.028660889E0,5.216651917E-1,1.394679749E1,1.399440738E1
1.888235750E0,1.019080811E0,6.303392029E-1,1.279628998E1,1.285227180E1
1.898156125E0,1.179397430E0,9.921368408E-1,1.169218597E1,1.179332551E1
1.908077125E0,1.513652344E0,1.417103119E0,1.071666458E1,1.091541224E1
1.917998125E0,1.890718231E0,1.730401611E0,9.735005951E0,1.006674953E1
1.927919125E0,2.132016449E0,2.049987030E0,8.778495026E0,9.263364177E0
1.937840125E0,2.193538513E0,2.300715637E0,7.949668579E0,8.561666553E0
1.947761125E0,2.047891388E0,2.337239685E0,7.320676575E0,7.952914811E0
1.957682125E0,1.780697021E0,2.241738281E0,7.001540222E0,7.564247344E0
1.967603125E0,1.441203003E0,2.068997498E0,6.910379791E0,7.356029201E0
1.977524125E0,1.102607117E0,1.871258698E0,6.999444580E0,7.328681737E0
1.987445125E0,7.906558228E-1,1.745819550E0,7.137607269E0,7.390430303E0
1.997365125E0,5.146298218E-1,1.646875305E0,7.165898438E0,7.370694848E0
2.007286125E0,2.839595032E-1,1.640887756E0,7.006180573E0,7.201368748E0
2.017207125E0,8.337661743E-2,1.723815308E0,6.715934143E0,6.934137458E0
2.027128125E0,-1.146615601E-1,1.836680603E0,6.410419464E0,6.669334346E0
2.037049125E0,-3.421884155E-1,1.994003448E0,6.215674438E0,6.536646800E0
2.046970125E0,-5.179229736E-1,2.159858551E0,6.064937897E0,6.458847022E0
2.056891125E0,-6.170169067E-1,2.332449646E0,5.976621552E0,6.445233618E0
2.066812125E0,-6.979985046E-1,2.468816071E0,6.011049957E0,6.535669537E0
2.076733125E0,-7.083270264E-1,2.554737396E0,6.218817902E0,6.760333308E0
2.086653125E0,-6.246510315E-1,2.617456970E0,6.578070831E0,7.107199573E0
2.096574125E0,-4.087998962E-1,2.671494598E0,7.101382599E0,7.598265299E0
2.106495125E0,-9.086105347E-2,2.752027130E0,7.857759705E0,8.326241447E0
2.116416125E0,1.683998108E-1,2.744542694E0,8.554860077E0,8.985905855E0
2.126337125E0,3.511697388E-1,2.615511017E0,9.072783051E0,9.448788830E0
2.136258125E0,4.586462402E-1,2.507585449E0,9.344019012E0,9.685506309E0
2.146179125E0,4.409829712E-1,2.433339844E0,9.318122864E0,9.640696162E0
2.156100125E0,3.116519165E-1,2.438728638E0,8.984766083E0,9.315070899E0
2.166021125E0,1.793270874E-1,2.508034515E0,8.575666809E0,8.936691589E0
2.175942125E0,5.897735596E-2,2.614912262E0,8.269852753E0,8.673621448E0
2.185862125E0,3.472778320E-2,2.791844330E0,8.163573761E0,8.627835032E0
2.195783125E0,1.658551025E-1,3.054248657E0,8.300089874E0,8.845758006E0
2.205704125E0,3.252735901E-1,3.298989716E0,8.689130859E0,9.300007051E0
2.215625125E0,5.700146484E-1,3.433709564E0,9.095535736E0,9.738790910E0
2.225546125E0,9.201365662E-1,3.341052246E0,9.175918579E0,9.808504635E0
2.235467125E0,1.463656311E0,3.409909058E0,9.416767731E0,1.012152578E1
2.245388125E0,1.989363098E0,3.597618713E0,9.647587738E0,1.048696215E1
2.255309125E0,2.182760925E0,3.817361755E0,9.622290344E0,1.057946915E1
2.265230125E0,2.218386841E0,4.038002930E0,1.002600082E1,1.103392044E1
2.275150125E0,1.982926483E0,4.136647797E0,1.108819199E1,1.199966058E1
2.285071125E0,1.629511414E0,3.947141876E0,1.298834061E1,1.367231612E1
2.294992125E0,1.024619293E0,3.695515137E0,1.511197449E1,1.559097334E1
2.304913125E0,2.474354553E-1,3.343297577E0,1.661425049E1,1.694910565E1
2.314834125E0,-3.887416077E-1,3.227588196E0,1.706870544E1,1.737553312E1
2.324755125E0,-4.038601685E-1,3.686533813E0,1.653521484E1,1.694600143E1
2.334676125E0,3.847000122E-1,4.223018188E0,1.517888535E1,1.576009001E1
2.344597125E0,1.478924561E0,4.629722443E0,1.395952103E1,1.478139963E1
2.354518125E0,2.338736572E0,5.432353363E0,1.343740677E1,1.468141861E1
2.364439125E0,2.843786316E0,5.579796753E0,1.258043884E1,1.405306706E1
2.374359125E0,3.143163757E0,4.596790924E0,1.240769806E1,1.360003442E1
2.384280125E0,2.494412842E0,3.027454376E0,1.280676819E1,1.339406163E1
2.394201125E0,1.061143341E0,1.336720276E0,1.270991959E1,1.282399712E1
2.404122125E0,-6.294410706E-1,-7.454498291E-2,1.213212112E1,1.214866725E1
2.414043125E0,-1.977238312E0,-1.080752563E0,1.131377289E1,1.153598519E1
2.423964125E0,-2.895578613E0,-1.589095459E0,1.033944901E1,1.085420682E1
2.433885125E0,-3.433260498E0,-1.550625458E0,9.307345276E0,1.004083627E1
2.443806125E0,-3.549119568E0,-1.174457703E0,8.422235870E0,9.214643653E0
2.453727125E0,-3.486549683E0,-6.947053528E-1,7.632328491E0,8.419684223E0
2.463648125E0,-3.109483795E0,-3.198847961E-1,7.148983612E0,7.802511291E0
2.473568125E0,-2.608325958E0,3.719764709E-1,7.027436371E0,7.505104446E0
2.483489125E0,-2.321372681E0,1.069825287E0,6.765481110E0,7.232221783E0
2.493410125E0,-1.926942902E0,1.197659454E0,6.587052155E0,6.966832365E0
2.503331125E0,-1.616787872E0,1.126407623E0,6.495592346E0,6.787894894E0
2.513252125E0,-1.300645294E0,1.049168243E0,6.468348999E0,6.680716351E0
2.523173125E0,-1.047371979E0,1.061143341E0,6.407276001E0,6.578464791E0
2.533094125E0,-7.833210754E-1,1.115330658E0,6.408323822E0,6.551653882E0
2.543015125E0,-4.635859680E-1,1.218915253E0,6.430328064E0,6.561233524E0
2.552936125E0,-2.130070496E-1,1.397044830E0,6.384223938E0,6.538762999E0
2.562856125E0,-1.219963074E-1,1.512754211E0,6.313421173E0,6.493273082E0
2.572777125E0,-1.957928467E-1,1.507365417E0,6.285429382E0,6.466614869E0
2.582698125E0,-3.890409851E-1,1.482068024E0,6.412215729E0,6.592752769E0
2.592619125E0,-4.957690430E-1,1.451830902E0,6.612050171E0,6.787695292E0
2.602540125E0,-6.138734436E-1,1.432071991E0,6.882238312E0,7.056406661E0
2.612461125E0,-7.789801025E-1,1.396895142E0,7.153174896E0,7.329804713E0
2.622382125E0,-8.803193665E-1,1.341061249E0,7.362888794E0,7.535618014E0
2.632303125E0,-8.957373047E-1,1.410516815E0,7.468718719E0,7.653343212E0
2.642224125E0,-8.081694031E-1,1.606010284E0,7.401658173E0,7.616885881E0
2.652144125E0,-6.318360901E-1,1.912722473E0,7.201823730E0,7.478234360E0
2.662065125E0,-4.423301697E-1,2.322869568E0,7.072342987E0,7.457172007E0
2.671986125E0,-3.155438232E-1,2.671045532E0,7.003336487E0,7.502051325E0
2.681907125E0,-2.255809021E-1,2.907404022E0,7.072941742E0,7.650515654E0
2.691828125E0,-7.529342651E-2,3.091371460E0,7.442074127E0,8.058952408E0
2.701749125E0,1.330732727E-1,3.303480377E0,8.031997375E0,8.685831736E0
2.711670125E0,4.062551880E-1,3.437601471E0,8.697812805E0,9.361308389E0
2.721591125E0,6.994953918E-1,3.466641083E0,9.418713684E0,1.006076844E1
2.731512125E0,8.843609619E-1,3.451073456E0,1.021610550E1,1.081946458E1
2.741433125E0,9.413923645E-1,3.298390961E0,1.097427887E1,1.149784324E1
2.751353125E0,8.297245789E-1,3.037034454E0,1.160357025E1,1.202309709E1
2.761274125E0,6.325845337E-1,2.771636353E0,1.201147202E1,1.234332173E1
2.771195125E0,4.396357727E-1,2.633323975E0,1.209679459E1,1.238790192E1
2.781116125E0,3.685336304E-1,2.663112030E0,1.185938828E1,1.216030727E1
2.791037125E0,4.682263184E-1,2.864593048E0,1.162632294E1,1.198317630E1
2.800958125E0,6.011499023E-1,3.094963989E0,1.171748337E1,1.213423256E1
2.810879125E0,7.470964050E-1,3.268602905E0,1.205039108E1,1.250815107E1
2.820800125E0,8.809181213E-1,3.397335205E0,1.250664230E1,1.298976539E1
2.830721125E0,9.223818970E-1,3.353326721E0,1.303249878E1,1.348857342E1
2.840641125E0,8.686436462E-1,3.027304688E0,1.333142715E1,1.369839645E1
2.850562125E0,7.198530579E-1,2.528990936E0,1.326870758E1,1.352673591E1
2.860483125E0,5.382806396E-1,2.259551239E0,1.297891022E1,1.318512147E1
2.870404125E0,5.800437927E-1,2.246378632E0,1.252939499E1,1.274238622E1
2.880325125E0,6.135740662E-1,2.413131866E0,1.192809540E1,1.218520161E1
