"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.067537583E0,7.478448486E-1,1.013826736E1,3.736529846E0,1.083076139E1
1.077606583E0,9.848020935E-1,1.014919464E1,3.653153229E0,1.083150569E1
1.087674583E0,9.782157898E-1,1.005893234E1,3.655697937E0,1.074723934E1
1.097743583E0,7.244934082E-1,9.812993774E0,3.752995605E0,1.053113069E1
1.107811583E0,3.909869385E-1,9.443711700E0,4.018094330E0,1.027042567E1
1.117880583E0,8.532257080E-2,9.070388031E0,4.446054382E0,1.010181264E1
1.127948583E0,-2.393522644E-1,8.711284790E0,4.897665253E0,9.996544259E0
1.138017583E0,-6.017486572E-1,8.340505829E0,5.254074097E0,9.875800400E0
1.148085583E0,-1.000070343E0,8.016130371E0,5.373226318E0,9.702064104E0
1.158154583E0,-1.379082184E0,7.761210480E0,5.344336395E0,9.523664593E0
1.168222583E0,-1.638193359E0,7.616760864E0,5.234764252E0,9.386238880E0
1.178291583E0,-1.716779938E0,7.587870941E0,5.086572418E0,9.294963031E0
1.188359583E0,-1.676214294E0,7.637268219E0,4.856351166E0,9.204439519E0
1.198428583E0,-1.502276001E0,7.783065033E0,4.629872131E0,9.179795773E0
1.208496583E0,-1.233884125E0,7.979157257E0,4.450095978E0,9.219152606E0
1.218565583E0,-1.016236725E0,8.160729675E0,4.261637878E0,9.262386481E0
1.228633583E0,-8.244854736E-1,8.374036102E0,4.079317017E0,9.351207636E0
1.238702583E0,-5.822891235E-1,8.589887238E0,3.905378723E0,9.453951891E0
1.248770583E0,-3.140469360E-1,8.732839966E0,3.799399109E0,9.528722524E0
1.258839583E0,-4.640350342E-2,8.838220825E0,3.834126892E0,9.634149141E0
1.268907583E0,2.249821472E-1,8.959917755E0,4.029770050E0,9.826992918E0
1.278976583E0,4.882846069E-1,9.053622894E0,4.350852356E0,1.005666076E1
1.289044583E0,7.226971436E-1,9.152866516E0,4.763244781E0,1.034339197E1
1.299113583E0,7.762857056E-1,9.128766632E0,5.184169464E0,1.052675699E1
