"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.286999167E-1,2.935533223E0,6.348102763E0,-4.120789417E-1,7.006109694E0
9.387399167E-1,9.887422398E-1,7.933933722E0,-1.478185472E0,8.130802409E0
9.487799167E-1,-8.618494740E-1,9.066486769E0,-1.631375506E0,9.252316082E0
9.588197917E-1,-1.923716993E0,1.006901411E1,-2.076049240E0,1.045924054E1
9.688597918E-1,-2.060162939E0,1.129189612E1,-2.687078013E0,1.178862068E1
9.789007917E-1,-2.757583739E0,1.222697466E1,-3.529009824E0,1.302140882E1
9.889407917E-1,-3.372542134E0,1.306658805E1,-4.466830709E0,1.421486336E1
9.989807917E-1,-3.697739710E0,1.358146345E1,-4.880390823E0,1.489790734E1
1.009020792E0,-4.357134020E0,1.447035717E1,-5.561847555E0,1.610310535E1
1.019060792E0,-4.524970744E0,1.536566179E1,-5.722231418E0,1.700949308E1
1.029101792E0,-4.083467955E0,1.581650082E1,-5.815980996E0,1.733960910E1
1.039141792E0,-2.885692433E0,1.424675614E1,-5.714095017E0,1.561884001E1
1.049181792E0,-1.080960359E0,1.193944134E1,-4.956097063E0,1.297234107E1
1.059221792E0,-2.186796527E-1,9.681443117E0,-4.030617896E0,1.048923459E1
1.069261792E0,3.913815890E-1,8.303683573E0,-2.627156332E0,8.718158683E0
1.079302792E0,7.022729655E-1,7.868478236E0,-1.068109714E0,7.971636935E0
1.089342792E0,1.239267218E0,7.816694124E0,4.524353278E-1,7.927243405E0
1.099382792E0,1.199886147E0,7.965839054E0,1.851582817E0,8.265753295E0
1.109422792E0,5.395025981E-1,7.776966972E0,2.696655167E0,8.248892497E0
1.119462792E0,2.029363535E-1,7.427914510E0,2.545001782E0,7.854433856E0
1.129502792E0,2.759129304E-1,7.040063433E0,2.364559046E0,7.431672797E0
1.139543792E0,4.280758274E-1,6.789181629E0,2.036740894E0,7.101024544E0
1.149583792E0,1.934802181E-1,6.353828942E0,1.189295597E0,6.467070498E0
1.159623792E0,-1.628052862E-1,4.415432514E0,-3.882457638E-1,4.435457656E0
1.169663792E0,-2.400959206E-1,9.570015067E-1,-2.018840082E0,2.247045440E0
1.179703792E0,3.875235596E-1,-5.123220427E0,-3.832619480E0,6.409877856E0
1.189744792E0,3.021681420E0,-1.698278997E1,-7.645902218E0,1.886810892E1
1.199784792E0,7.944116063E0,-3.700686648E1,-1.281889999E1,3.996174851E1
1.209824792E0,5.891344589E0,-5.186815212E1,-1.226888750E1,5.362405007E1
1.219864792E0,-3.860120105E0,-3.992457330E1,-6.059815736E0,4.056591484E1
1.229904792E0,-5.477987958E0,-1.897196244E1,-8.711833844E-1,1.976620023E1
1.239945792E0,-5.713688051E0,-1.724725368E1,6.546734433E0,1.931252760E1
